Time,Fs_L1,Fs_R1,Fs_L2,Fs_R2,Roll,Pitch,Yaw,Xo,Yo,Vz_SM,Az_SM,Ay_SM,Vx,Jnc_L1,Jnc_L2,Jnc_R1,Jnc_R2,JncR_L1,JncR_L2,JncR_R1,JncR_R2
       11.275, -5.12744247061e-09, 3132.36083984, 7525.98974609, 7534.26513672, 0.217592656612, 0.376966953278, 156.442901611, 2.74474388107e-07, -0.0235058106482, 50.0001296997, -5.14122693858e-05, 11.2749996185, 0.00391242839396, 9.16520584724e-05, -1.3887065649, 0.255612879992, -1.29455506802, 3136.93139648, -0.000182343748747, 4.37058697571e-05, -0.000146612655954
         11.3, -5.31860155917e-09, 3132.36083984, 7525.98925781, 7534.26464844, 0.217592507601, 0.376969456673, 156.790115356, 2.69863647873e-07, -0.0235578082502, 50.0001220703, -5.14126040798e-05, 11.3000001907, 0.00391246750951, 0.000108191510662, -1.38871133327, 0.255614161491, -1.2945587635, 3136.93164062, -0.000191122526303, 5.81351523579e-05, -0.000153703935212
       11.325, -5.4950026751e-09, 3132.36083984, 7525.98876953, 7534.26416016, 0.217592358589, 0.376972347498,  157.13734436, 2.65090392304e-07, -0.0236098077148, 50.0001144409, -5.14129678777e-05, 11.3249998093, 0.00391250802204, 0.00012408902694, -1.38871622086, 0.255615770817, -1.29456269741, 3136.93188477, -0.000199410627829, 7.20402458683e-05, -0.000160395764397
        11.35, -5.65525315466e-09, 3132.36108398, 7525.98828125, 7534.26416016, 0.217592194676, 0.376975655556, 157.484558105, 2.60168661725e-07, -0.0236618090421, 50.0001106262, -5.14133535034e-05, 11.3500003815, 0.00391255039722, 0.00013934695744, -1.38872122765, 0.25561773777, -1.29456675053, 3136.93188477, -0.000207212811802, 8.54235477163e-05, -0.000166693353094
       11.375, -5.80165204767e-09, 3132.36108398, 7525.98779297, 7534.26367188, 0.217592015862, 0.376979321241, 157.831787109, 2.5511181434e-07, -0.0237138103694, 50.0001029968, -5.14137609571e-05,        11.375, 0.00391259416938, 0.000153967426741, -1.38872647285, 0.255620062351, -1.29457104206, 3136.93212891, -0.000214535742998, 9.82863202807e-05, -0.000172602842213
         11.4, -5.93632343282e-09, 3132.36132812, 7525.98730469, 7534.26318359, 0.217591837049, 0.376983344555, 158.179016113, 2.4993101988e-07, -0.0237658116966, 50.0000953674, -5.14141938766e-05, 11.3999996185, 0.00391263933852, 0.000167954000062, -1.38873195648, 0.255622655153, -1.2945754528, 3136.93237305, -0.000221387555939, 0.000110630717245, -0.000178131347639
       11.425, -6.05929262321e-09, 3132.36157227, 7525.98681641, 7534.26269531, 0.217591628432, 0.376987725496, 158.526229858, 2.44636453317e-07, -0.0238178130239,  50.000087738, -5.14146449859e-05, 11.4250001907, 0.00391268590465, 0.000181312294444, -1.38873755932, 0.255625575781, -1.29457998276, 3136.93261719, -0.000227777476539, 0.000122460565763, -0.000183286785614
        11.45, -6.16901019157e-09, 3132.36157227, 7525.98632812, 7534.26220703, 0.217591434717, 0.376992404461, 158.873458862, 2.39239057009e-07, -0.0238698162138, 50.0000801086, -5.14151215611e-05, 11.4499998093, 0.0039127334021, 0.000194049469428, -1.38874340057, 0.255628764629, -1.29458463192, 3136.93286133, -0.000233715370996, 0.000133781009936, -0.000188077465282
       11.475, -6.26397067549e-09, 3132.36181641, 7525.98535156, 7534.26171875,  0.2175912112, 0.376997411251, 159.220672607, 2.33751265455e-07, -0.0239218212664, 50.0000762939, -5.14156126883e-05, 11.4750003815, 0.00391278229654, 0.000206173281185, -1.38874924183, 0.255632251501, -1.29458928108, 3136.93310547, -0.000239211338339, 0.000144597608596, -0.000192511855857
         11.5, -6.34391872367e-09, 3132.36206055, 7525.98486328, 7534.26123047, 0.217591002584, 0.377002716064, 159.567901611, 2.2818632317e-07, -0.0239738244563, 50.0000686646, -5.14161220053e-05,          11.5, 0.0039128321223, 0.000217691427679, -1.3887553215, 0.255636006594, -1.29459416866, 3136.93334961, -0.000244275637669, 0.00015491580416, -0.000196598455659
       11.525, -6.40991348888e-09, 3132.36230469,   7525.984375, 7534.26074219, 0.217590764165, 0.377008289099, 159.915130615, 2.22557090979e-07, -0.0240258313715, 50.0000610352, -5.14166531502e-05, 11.5249996185, 0.00391288287938, 0.000228611534112, -1.38876152039, 0.255640000105, -1.29459917545, 3136.93359375, -0.000248918571742, 0.000164740849868, -0.000200345792109
        11.55, -6.46359321621e-09, 3132.36254883, 7525.98388672, 7534.26025391, 0.217590525746, 0.377014130354,  160.26234436, 2.16875164938e-07, -0.0240778364241, 50.0000572205, -5.14171952091e-05, 11.5500001907, 0.00391293456778, 0.000238941487623, -1.38876771927, 0.255644232035, -1.29460418224, 3136.93383789, -0.000253150530625, 0.000174078173586, -0.000203762348974
       11.575, -6.50639542243e-09, 3132.36279297, 7525.98339844, 7534.25976562, 0.217590287328, 0.37702023983, 160.609573364, 2.11150762652e-07, -0.0241298433393, 50.0000495911, -5.14177554578e-05, 11.5749998093, 0.0039129871875, 0.00024868969922, -1.38877415657, 0.255648702383, -1.29460930824, 3136.93408203, -0.000256981875282, 0.000182933727046, -0.000206856566365
         11.6, -6.53920961824e-09, 3132.36303711, 7525.98242188, 7534.25927734, 0.217590034008, 0.377026557922, 160.956787109, 2.05393021702e-07, -0.0241818521172, 50.0000457764, -5.14183302585e-05, 11.6000003815, 0.00391304027289, 0.000257865234744, -1.38878059387, 0.255653381348, -1.29461455345, 3136.93457031, -0.000260422966676, 0.000191314029507, -0.000209636840736
       11.625, -6.56250964681e-09, 3132.36328125, 7525.98193359, 7534.25878906, 0.217589780688, 0.377033114433, 161.304016113, 1.99610553864e-07, -0.024233860895,  50.000038147, -5.1418919611e-05,        11.625, 0.00391309382394, 0.000266477640253, -1.38878715038, 0.255658268929, -1.29461979866, 3136.93481445, -0.000263484020252, 0.000199226065888, -0.000212111423025
        11.65, -6.5766765367e-09, 3132.36352539, 7525.98144531, 7534.25830078, 0.217589527369, 0.37703987956, 161.651229858, 1.93811587224e-07, -0.0242858696729, 50.0000343323, -5.14195198775e-05, 11.6499996185, 0.00391314784065, 0.000274536840152, -1.3887938261, 0.255663335323, -1.29462516308, 3136.93505859, -0.00026617522235, 0.000206677126698, -0.000214288433199
       11.675, -6.58224053041e-09, 3132.36376953, 7525.98095703,  7534.2578125, 0.217589259148, 0.377046853304, 161.998458862, 1.88003951962e-07, -0.0243378803134, 50.0000305176, -5.1420131058e-05, 11.6750001907, 0.00391320278868, 0.000282052817056, -1.38880050182, 0.255668580532, -1.2946305275, 3136.93554688, -0.000268506555585, 0.00021367467707, -0.000216175889364
         11.7, -6.57985710362e-09, 3132.36401367, 7525.97998047, 7534.25732422, 0.217588990927, 0.377053976059, 162.345687866, 1.82194966669e-07, -0.0243898909539, 50.0000228882, -5.14207531523e-05, 11.6999998093, 0.00391325773671, 0.000289035815513, -1.38880717754, 0.255674004555, -1.29463601112, 3136.93579102, -0.000270487944363, 0.000220226284, -0.000217781707761
       11.725, -6.57019949557e-09, 3132.36450195, 7525.97949219, 7534.25683594, 0.217588722706, 0.37706130743, 162.692901611, 1.76391338869e-07, -0.0244419015944, 50.0000190735, -5.14213825227e-05, 11.7250003815, 0.00391331315041, 0.000295496196486, -1.38881397247, 0.255679607391, -1.29464137554,  3136.9362793, -0.000272129313089, 0.00022633979097, -0.000219113790081
        11.75, -6.55380194559e-09, 3132.36474609, 7525.97900391, 7534.25634766, 0.217588439584, 0.377068758011, 163.040130615, 1.70599236071e-07, -0.0244939140975, 50.0000152588, -5.14220228069e-05,         11.75, 0.00391336902976, 0.000301444641082, -1.3888207674, 0.255685329437, -1.29464697838, 3136.93652344, -0.000273440498859, 0.000232023245189, -0.000220179950702
       11.775, -6.53102238957e-09, 3132.36499023, 7525.97802734, 7534.25585938, 0.217588156462, 0.377076357603,  163.38734436, 1.64824456306e-07, -0.0245459284633, 50.0000076294, -5.14226703672e-05, 11.7749996185, 0.00391342490911, 0.000306892005028, -1.38882768154, 0.255691200495, -1.29465246201, 3136.93701172, -0.000274431251455, 0.000237284984905, -0.000220988004003
         11.8, -6.5021206197e-09, 3132.36547852, 7525.97753906, 7534.25537109, 0.21758787334, 0.377084106207, 163.734573364, 1.59072499173e-07, -0.0245979428291, 50.0000038147, -5.14233252034e-05, 11.8000001907, 0.00391348078847, 0.000311849376885, -1.38883447647, 0.255697190762, -1.29465794563,     3136.9375, -0.000275111349765, 0.000242133566644, -0.000221545764362
       11.825, -6.4673142397e-09, 3132.36572266, 7525.97705078, 7534.25488281, 0.217587590218, 0.377091944218, 164.081787109, 1.53348665322e-07, -0.0246499571949,            50, -5.14239836775e-05, 11.8249998093, 0.00391353713349, 0.000316328019835, -1.38884139061, 0.255703300238, -1.29466354847, 3136.93774414, -0.000275490543572, 0.000246577663347, -0.000221860987949
        11.85, -6.42684439001e-09,  3132.3659668, 7525.97607422, 7534.25439453, 0.217587307096, 0.377099901438, 164.429016113, 1.47658070659e-07, -0.0247019734234, 49.9999961853, -5.14246494276e-05, 11.8500003815, 0.00391359301284, 0.000320339226164, -1.38884830475, 0.255709528923, -1.2946690321, 3136.93823242, -0.000275578466244, 0.000250626122579, -0.000221941416385
       11.875, -6.38097041872e-09, 3132.36645508, 7525.97558594, 7534.25390625, 0.217587023973, 0.377107948065, 164.776229858, 1.4200560372e-07, -0.0247539896518, 49.9999923706, -5.14253151778e-05,        11.875, 0.00391364935786, 0.000323894462781, -1.38885521889, 0.255715817213, -1.29467463493,  3136.9387207, -0.00027538483846, 0.000254287879216, -0.000221794805839
         11.9, -6.32995256211e-09, 3132.36669922, 7525.97509766, 7534.25341797, 0.21758672595, 0.377116113901, 165.123458862, 1.36395911454e-07, -0.0248060058802, 49.9999885559, -5.14259882038e-05, 11.8999996185, 0.00391370523721, 0.000327005196596, -1.38886201382, 0.255722224712, -1.29468011856, 3136.93896484, -0.000274919264484, 0.000257572013652, -0.000221428883378
       11.925, -6.27402396702e-09,  3132.3671875, 7525.97412109, 7534.25292969, 0.217586442828, 0.37712430954, 165.470687866, 1.30833427647e-07, -0.0248580239713, 49.9999847412, -5.14266612299e-05, 11.9250001907, 0.00391376111656, 0.00032968306914, -1.38886892796, 0.255728691816, -1.2946857214, 3136.93945312, -0.000274191348581, 0.000260487635387, -0.000220851346967
        11.95, -6.21340268125e-09, 3132.36743164, 7525.97363281, 7534.25244141, 0.217586144805, 0.377132594585, 165.817901611, 1.25322387134e-07, -0.0249100420624, 49.9999809265, -5.1427334256e-05, 11.9499998093, 0.00391381653026, 0.00033193975105, -1.38887572289, 0.255735248327, -1.29469120502, 3136.93994141, -0.000273210607702, 0.000263044028543, -0.000220069850911
       11.975, -6.14828143952e-09, 3132.36767578, 7525.97314453, 7534.25195312, 0.217585846782, 0.377140909433, 166.165130615, 1.19866868431e-07, -0.0249620620161, 49.9999771118, -5.14280109201e-05, 11.9750003815, 0.00391387194395, 0.000333786971169, -1.38888263702, 0.255741864443, -1.29469668865, 3136.94018555, -0.000271986529697, 0.000265250506345, -0.00021909204952
           12, -6.07886629922e-09, 3132.36816406, 7525.97265625, 7534.25146484, 0.21758556366, 0.377149254084,  166.51234436, 1.14470722679e-07, -0.0250140819699, 49.9999732971, -5.14286875841e-05,            12, 0.00391392689198, 0.000335236487444, -1.38888931274, 0.255748510361, -1.29470217228, 3136.94067383, -0.00027052857331, 0.000267116498435, -0.000217925538891
       12.025, -6.00536553819e-09,  3132.3684082, 7525.97167969, 7534.25048828, 0.217585265636, 0.377157658339, 166.859573364, 1.09137666016e-07, -0.0250661019236, 49.9999694824, -5.14293642482e-05, 12.0249996185, 0.00391398137435, 0.000336300086929, -1.38889610767, 0.255755215883, -1.2947075367, 3136.94116211, -0.000268846080871, 0.000268651405349, -0.000216577842366
        12.05, -5.92799942467e-09, 3132.36889648, 7525.97119141,       7534.25, 0.217584982514, 0.377166092396, 167.206787109, 1.03871201418e-07, -0.02511812374, 49.9999694824, -5.14300372743e-05, 12.0500001907, 0.00391403585672, 0.000336989527568, -1.38890278339, 0.255761951208, -1.29471302032, 3136.94165039, -0.000266948307399, 0.00026986465673, -0.000215056454181
       12.075, -5.84699266781e-09, 3132.36914062, 7525.97070312, 7534.24951172, 0.217584684491, 0.377174496651, 167.554016113, 9.86746471199e-08, -0.0251701455563, 49.9999656677, -5.14307103003e-05, 12.0749998093, 0.00391408987343, 0.000337316625519, -1.38890945911, 0.255768686533, -1.29471838474, 3136.94189453, -0.000264844449703, 0.000270765769528, -0.000213368752156
         12.1, -5.76256287133e-09, 3132.36962891, 7525.96972656, 7534.24902344, 0.217584401369, 0.377182930708, 167.901229858, 9.35511152989e-08, -0.0252221692353,  49.999961853, -5.14313796884e-05, 12.1000003815, 0.00391414295882, 0.00033729308052, -1.38891601562, 0.255775481462, -1.29472362995, 3136.94238281, -0.000262543646386, 0.00027136420249, -0.00021152208501
       12.125, -5.67491875714e-09, 3132.36987305, 7525.96923828, 7534.24853516, 0.217584103346, 0.377191364765, 168.248458862, 8.85035333908e-08, -0.0252741929144, 49.9999580383, -5.14320454386e-05,        12.125, 0.00391419604421, 0.000336930679623, -1.38892257214, 0.255782276392, -1.29472887516, 3136.94287109, -0.000260054803221, 0.000271669443464, -0.000209523699596
        12.15, -5.58427437625e-09, 3132.37036133,    7525.96875, 7534.24804688, 0.217583820224, 0.377199798822, 168.595672607, 8.35346440908e-08, -0.0253262165934, 49.9999580383, -5.14327111887e-05, 12.1499996185, 0.00391424819827, 0.00033624106436, -1.38892900944, 0.255789071321, -1.29473412037, 3136.94335938, -0.000257386855083, 0.000271690980298, -0.000207380740903
       12.175, -5.49083178925e-09, 3132.37060547, 7525.96826172, 7534.24755859, 0.217583537102, 0.377208173275, 168.942901611, 7.86470053527e-08, -0.025378242135, 49.9999542236, -5.14333696628e-05, 12.1750001907, 0.00391429988667, 0.000335235876264, -1.38893544674, 0.255795836449, -1.29473924637, 3136.94360352, -0.000254548533121, 0.000271438242635, -0.000205100281164
         12.2, -5.39480016215e-09, 3132.37109375, 7525.96728516, 7534.24707031, 0.21758325398, 0.377216547728, 169.290115356, 7.38430045999e-08, -0.0254302676767, 49.9999504089, -5.1434024499e-05, 12.1999998093, 0.00391435110942, 0.000333926727762, -1.38894176483, 0.255802631378, -1.29474437237,  3136.9440918, -0.000251548481174, 0.00027092063101, -0.000202689276193
       12.225, -5.29637445013e-09, 3132.37133789, 7525.96679688, 7534.24658203, 0.217582970858, 0.377224862576,  169.63734436, 6.91248303042e-08, -0.0254822932184, 49.9999504089, -5.14346720593e-05, 12.2250003815, 0.0039144018665, 0.000332325027557, -1.38894808292, 0.255809396505, -1.29474937916, 3136.94458008, -0.000248395168455, 0.000270147545962, -0.000200154579943
        12.25, -5.19576381919e-09, 3132.37182617, 7525.96630859, 7534.24658203, 0.217582687736, 0.377233147621, 169.984573364, 6.44945004069e-08, -0.0255343206227, 49.9999465942, -5.14353159815e-05,         12.25, 0.00391445169225, 0.000330442242557, -1.3889541626, 0.25581613183, -1.29475438595, 3136.94506836, -0.000245097035076, 0.000269128271611, -0.000197502959054
       12.275, -5.09314990182e-09, 3132.37207031, 7525.96582031, 7534.24609375, 0.217582419515, 0.377241402864, 170.331787109, 5.99538694246e-08, -0.025586348027, 49.9999465942, -5.14359526278e-05, 12.2749996185, 0.00391450058669, 0.000328289665049, -1.38896024227, 0.255822837353, -1.29475927353,  3136.9453125, -0.000241662259214, 0.000267872121185, -0.000194741034647
         12.3, -4.98872321231e-09, 3132.37255859, 7525.96533203, 7534.24560547, 0.217582151294, 0.377249568701, 170.679016113, 5.55046177908e-08, -0.0256383754313, 49.9999427795, -5.14365856361e-05, 12.3000001907, 0.00391454901546, 0.000325878529111, -1.38896632195, 0.255829513073, -1.29476416111, 3136.94580078, -0.000238098946284, 0.000266388233285, -0.000191875325982
       12.325, -4.88266049814e-09, 3132.37280273, 7525.96484375, 7534.24511719, 0.217581883073, 0.377257674932, 171.026229858, 5.11482696197e-08, -0.0256904046983, 49.9999427795, -5.14372077305e-05, 12.3249998093, 0.00391459651291, 0.000323219894199, -1.3889721632, 0.255836158991, -1.29476881027, 3136.94628906, -0.000234415056184, 0.000264685746515, -0.000188912265003
        12.35, -4.77513717456e-09, 3132.37329102, 7525.96386719, 7534.24462891, 0.217581614852, 0.37726572156, 171.373458862, 4.68861856007e-08, -0.0257424339652, 49.9999389648, -5.14378225489e-05, 12.3500003815, 0.0039146435447, 0.00032032476156, -1.38897800446, 0.255842745304, -1.29477357864,  3136.9465332, -0.000230618388741, 0.000262773741269, -0.000185858109035
       12.375, -4.66631489004e-09, 3132.37353516, 7525.96337891, 7534.24414062, 0.217581346631, 0.377273708582, 171.720672607, 4.27195878672e-08, -0.0257944632322, 49.9999389648, -5.14384337293e-05,        12.375, 0.00391468964517, 0.000317203986924, -1.3889837265, 0.255849301815, -1.2947781086, 3136.94702148, -0.000226716569159, 0.000260661094217, -0.000182719042641
         12.4, -4.55635928986e-09,  3132.3737793, 7525.96289062, 7534.24365234, 0.217581093311, 0.377281576395, 172.067901611, 3.86495493387e-08, -0.0258464943618, 49.9999389648, -5.14390339958e-05, 12.3999996185, 0.00391473481432, 0.000313868309604, -1.38898932934, 0.255855798721, -1.29478263855, 3136.94750977, -0.00022271713533, 0.000258356740233, -0.000179501119419
       12.425, -4.44542935796e-09, 3132.37426758, 7525.96240234, 7534.24316406, 0.21758082509, 0.377289384604, 172.415115356, 3.46770008264e-08, -0.0258985254914, 49.9999351501, -5.14396233484e-05, 12.4250001907, 0.00391477905214, 0.00031032829429, -1.38899481297, 0.255862206221, -1.2947871685, 3136.94775391, -0.000218627406866, 0.000255869381363, -0.000176210247446
        12.45, -4.3336743083e-09, 3132.37451172, 7525.96191406, 7534.24267578, 0.217580586672, 0.377297103405,  172.76234436, 3.08027345852e-08, -0.025950556621, 49.9999351501, -5.1440209063e-05, 12.4499998093, 0.0039148228243, 0.000306594389258, -1.38900029659, 0.255868583918, -1.29479146004, 3136.94824219, -0.000214454586967, 0.000253207690548, -0.000172852218384
       12.475, -4.2212420226e-09,      3132.375, 7525.96142578, 7534.24267578, 0.217580333352,  0.3773047328, 173.109558105, 2.702741142e-08, -0.0260025896132, 49.9999351501, -5.14407802257e-05, 12.4750003815, 0.00391486566514, 0.000302676839055, -1.3890055418, 0.255874872208, -1.29479575157, 3136.94873047, -0.000210205675103, 0.000250380195212, -0.000169432692928
         12.5, -4.10827771802e-09, 3132.37524414,  7525.9609375,  7534.2421875, 0.217580094934, 0.377312242985, 173.456787109, 2.33515660142e-08, -0.0260546207428, 49.9999351501, -5.14413477504e-05,          12.5, 0.00391490710899, 0.000298585830024, -1.38901078701, 0.255881100893, -1.2947999239, 3136.94897461, -0.000205887568882, 0.00024739530636, -0.000165957215359
       12.525, -3.99491462133e-09, 3132.37548828, 7525.96044922, 7534.24169922, 0.217579841614, 0.377319633961, 173.804000854, 1.97756087061e-08, -0.026106653735, 49.9999313354, -5.14419007231e-05, 12.5249996185, 0.00391494808719, 0.000294331286568, -1.38901591301, 0.255887240171, -1.29480409622, 3136.94946289, -0.000201506962185, 0.000244261318585, -0.000162431184435
        12.55, -3.88129217654e-09, 3132.37597656, 7525.95996094, 7534.24121094, 0.217579618096, 0.377326965332, 174.151229858, 1.62998308184e-08, -0.0261586885899, 49.9999313354, -5.144244642e-05, 12.5500001907, 0.00391498813406, 0.000289922987577, -1.38902080059, 0.255893319845, -1.29480814934, 3136.94970703, -0.000197070403374, 0.000240986439167, -0.000158859882504
       12.575, -3.76753117592e-09,  3132.3762207, 7525.95947266, 7534.24072266, 0.217579379678, 0.377334147692, 174.498443604, 1.29244046576e-08, -0.0262107215822, 49.9999313354, -5.14429812029e-05, 12.5749998093, 0.0039150272496, 0.000285370566417, -1.38902568817, 0.25589928031, -1.29481196404, 3136.95019531, -0.000192584251636, 0.00023757868621, -0.00015524844639
         12.6, -3.65375196765e-09, 3132.37646484, 7525.95898438, 7534.24072266, 0.21757915616, 0.377341210842, 174.845672607, 9.64940305437e-09, -0.0262627564371, 49.9999313354, -5.14435087098e-05, 12.6000003815, 0.00391506543383, 0.000280683481833, -1.38903045654, 0.25590518117, -1.29481589794, 3136.95043945, -0.00018805473519, 0.000234045961406, -0.000151601881953
       12.625, -3.54007556602e-09, 3132.37695312, 7525.95849609, 7534.24023438, 0.217578932643, 0.377348184586, 175.192886353, 6.4747842643e-09, -0.026314791292, 49.9999313354, -5.14440216648e-05,        12.625, 0.00391510268673, 0.000275870988844, -1.38903510571, 0.255910992622, -1.29481959343, 3136.95092773, -0.000183487907634, 0.000230396035477, -0.000147925064084
        12.65, -3.42661676811e-09, 3132.37719727, 7525.95849609, 7534.23974609, 0.217578709126, 0.377355009317, 175.540115356, 3.40040751112e-09, -0.0263668261468, 49.9999313354, -5.14445237059e-05, 12.6499996185, 0.00391513900831, 0.000270942196948, -1.38903963566, 0.255916714668, -1.29482328892, 3136.95117188, -0.000178889633389, 0.000226636533625, -0.00014422275126
       12.675, -3.31348859461e-09, 3132.37744141, 7525.95800781, 7534.23974609, 0.217578500509, 0.37736171484, 175.887329102, 4.26032098488e-10, -0.0264188628644, 49.9999313354, -5.1445018471e-05, 12.6750001907, 0.00391517439857, 0.000265905924607, -1.3890440464, 0.255922317505, -1.2948268652, 3136.95141602, -0.00017426564591, 0.000222774950089, -0.000140499527333
         12.7, -3.20079074356e-09, 3132.37768555, 7525.95751953, 7534.23925781, 0.217578291893, 0.377368301153, 176.234558105, -2.44867814914e-09, -0.0264708977193, 49.9999313354, -5.14455023222e-05, 12.6999998093, 0.00391520885751, 0.000260770961177, -1.38904833794, 0.255927830935, -1.29483032227,  3136.9519043, -0.000169621489476, 0.00021881860448, -0.000136759888846
       12.725, -3.0886324609e-09, 3132.37792969, 7525.95703125, 7534.23876953, 0.217578083277, 0.377374768257, 176.581787109, -5.22415177784e-09, -0.0265229344368, 49.9999275208, -5.14459716214e-05, 12.7250003815, 0.00391524238512, 0.000255545746768, -1.38905251026, 0.255933254957, -1.29483366013, 3136.95214844, -0.000164962533745, 0.000214774685446, -0.000133008143166
        12.75, -2.9771096699e-09, 3132.37841797, 7525.95654297, 7534.23876953, 0.217577889562, 0.377381086349, 176.929000854, -7.90090837199e-09, -0.0265749711543, 49.9999275208, -5.14464336447e-05,         12.75, 0.00391527451575, 0.000250238663284, -1.38905656338, 0.255938589573, -1.29483687878, 3136.95263672, -0.000160293988301, 0.000210650236113, -0.0001292485249
       12.775, -2.8663111884e-09, 3132.37866211, 7525.95654297, 7534.23828125, 0.217577695847, 0.377387285233, 177.276229858, -1.04795487843e-08, -0.0266270078719, 49.9999275208, -5.14468811161e-05, 12.7749996185, 0.00391530618072, 0.000244857772486, -1.38906061649, 0.255943804979, -1.29484009743, 3136.95288086, -0.000155620917212, 0.000206452110433, -0.000125485094031
         12.8, -2.75633627034e-09, 3132.37890625, 7525.95605469, 7534.23779297, 0.217577502131, 0.377393335104, 177.623443604, -1.29607551358e-08, -0.026679046452, 49.9999313354, -5.14473176736e-05, 12.8000001907, 0.00391533691436, 0.000239411005168, -1.38906443119, 0.255948901176, -1.29484319687,   3136.953125, -0.000150948209921, 0.000202187045943, -0.000121721786854
       12.825, -2.64726174315e-09, 3132.37915039, 7525.95556641, 7534.23779297, 0.217577323318, 0.377399235964, 177.970672607, -1.53452877072e-08, -0.0267310831696, 49.9999313354, -5.14477433171e-05, 12.8249998093, 0.00391536671668, 0.000233906117501, -1.38906812668, 0.255953907967, -1.2948461771, 3136.95336914, -0.000146280552144, 0.000197861591005, -0.000117962408694
        12.85, -2.53917620263e-09, 3132.37939453, 7525.95507812, 7534.23730469, 0.217577144504, 0.377405017614, 178.317886353, -1.76339831626e-08, -0.0267831217498, 49.9999313354, -5.14481580467e-05, 12.8500003815, 0.00391539512202, 0.000228350589168, -1.38907170296, 0.255958795547, -1.29484903812, 3136.95385742, -0.000141622513183, 0.000193482148461, -0.000114210626634
       12.875, -2.4321509251e-09, 3132.37963867, 7525.95507812, 7534.23730469, 0.21757696569, 0.377410650253, 178.665115356, -1.9827743003e-08, -0.0268351603299, 49.9999313354, -5.14485618623e-05,        12.875, 0.0039154230617, 0.000222751768888, -1.38907516003, 0.255963563919, -1.29485189915, 3136.95410156, -0.000136978473165, 0.000189054975635, -0.000110469976789
         12.9, -2.32626229391e-09, 3132.37988281, 7525.95458984, 7534.23681641, 0.217576801777, 0.377416163683, 179.012329102, -2.19275406721e-08, -0.0268871989101, 49.9999313354, -5.14489547641e-05, 12.8999996185, 0.00391545007005, 0.000217116757995, -1.38907849789, 0.255968242884, -1.29485464096,  3136.9543457, -0.000132352666697, 0.000184586155228, -0.000106743871584
       12.925, -2.22157736651e-09, 3132.38012695, 7525.95458984, 7534.23681641, 0.217576637864, 0.377421528101, 179.359558105, -2.39344082331e-08, -0.0269392393529, 49.9999313354, -5.14493367518e-05, 12.9250001907, 0.00391547568142, 0.0002114524832, -1.38908183575, 0.255972802639, -1.29485726357, 3136.95458984, -0.000127749168314, 0.000180081595317, -0.000103035607026
        12.95, -2.11816031381e-09, 3132.38037109, 7525.95410156, 7534.23632812, 0.217576473951, 0.377426743507, 179.706771851, -2.58494345928e-08, -0.0269912779331, 49.9999313354, -5.14497041877e-05, 12.9499998093, 0.00391550082713, 0.000205765652936, -1.38908493519, 0.255977243185, -1.29485976696, 3136.95483398, -0.000123171863379, 0.000175547043909, -9.93483117782e-05
       12.975, -2.01607464057e-09, 3132.38061523, 7525.95361328, 7534.23632812, 0.21757632494, 0.377431809902, 180.054000854, -2.76737655014e-08, -0.0270433183759, 49.9999313354, -5.14500607096e-05, 12.9750003815, 0.00391552457586, 0.000200062757358, -1.38908791542, 0.255981594324, -1.29486227036, 3136.95507812, -0.000118624528113, 0.000170988118043, -9.56850199145e-05
           13, -1.9153867381e-09, 3132.38085938, 7525.95361328, 7534.23583984, 0.217576175928, 0.377436727285,   180.4012146, -2.94086071051e-08, -0.0270953569561, 49.9999313354, -5.14504063176e-05,            13, 0.00391554785892, 0.000194350126549, -1.38909089565, 0.255985796452, -1.29486453533, 3136.95532227, -0.00011411072046, 0.00016641021648, -9.20486272662e-05
       13.025, -1.8161576687e-09, 3132.38110352,   7525.953125, 7534.23583984, 0.217576026917, 0.377441525459, 180.748443604, -3.10552259464e-08, -0.0271473973989, 49.9999313354, -5.14507410116e-05, 13.0249996185, 0.00391557021067, 0.000188633843209, -1.38909363747, 0.255989909172, -1.29486680031, 3136.95556641, -0.000109633881948, 0.000161818621564, -8.84418914211e-05
        13.05, -1.71844005692e-09, 3132.38134766,   7525.953125, 7534.23535156, 0.217575877905, 0.377446174622, 181.095657349, -3.26149276475e-08, -0.0271994378418, 49.9999351501, -5.14510647918e-05, 13.0500001907, 0.00391559163108, 0.000182919800864, -1.38909637928, 0.255993902683, -1.29486894608, 3136.95581055, -0.000105197294033, 0.000157218426466, -8.48674681038e-05
       13.075, -1.62227542511e-09,  3132.3815918, 7525.95263672, 7534.23535156, 0.217575743794, 0.377450674772, 181.442886353, -3.40890693451e-08, -0.0272514782846, 49.9999351501, -5.14513776579e-05, 13.0749998093, 0.00391561165452, 0.000177213703864, -1.38909888268, 0.255997776985, -1.29487109184, 3136.95605469, -0.000100804085378, 0.000152614564286, -8.13278820715e-05
         13.1, -1.52770163186e-09,  3132.3815918, 7525.95263672, 7534.23535156, 0.217575624585, 0.377455025911, 181.790100098, -3.54790294921e-08, -0.0273035187274, 49.9999351501, -5.14516796102e-05, 13.1000003815, 0.00391563121229, 0.000171521067386, -1.38910138607, 0.256001532078, -1.29487299919, 3136.95629883, -9.64572464e-05, 0.000148011837155, -7.78255416662e-05
